y_true,probabilidade_modelo,predicao_final_limiar
1.0,0.9976133,1
1.0,0.99205476,1
1.0,0.99001133,1
1.0,0.28498808,0
1.0,0.94100225,1
1.0,0.9913623,1
1.0,0.9945229,1
1.0,0.9953532,1
1.0,0.98586285,1
1.0,0.40166873,0
1.0,0.74406374,1
1.0,0.75719786,1
1.0,0.68920183,0
1.0,0.7112416,0
1.0,0.92910165,1
1.0,0.94566333,1
1.0,0.99948627,1
1.0,0.7973856,1
1.0,0.7248438,0
1.0,0.89130175,1
1.0,0.80171776,1
1.0,0.973595,1
1.0,0.743391,1
1.0,0.96564835,1
1.0,0.77578586,1
1.0,0.49058214,0
1.0,0.7074531,0
1.0,0.99767685,1
1.0,0.9768467,1
1.0,0.6976019,0
1.0,0.952997,1
1.0,0.98672277,1
1.0,0.929459,1
1.0,0.9800191,1
1.0,0.7451211,1
1.0,0.8257497,1
1.0,0.6181838,0
1.0,0.48437276,0
1.0,0.529414,0
1.0,0.4437855,0
1.0,0.06481539,0
1.0,0.9992844,1
1.0,0.7459961,1
1.0,0.87093866,1
1.0,0.65204465,0
1.0,0.36541882,0
1.0,0.6502818,0
1.0,0.28835362,0
1.0,0.9757576,1
1.0,0.9992676,1
1.0,0.9868578,1
1.0,0.5711155,0
1.0,0.2771951,0
1.0,0.9868671,1
1.0,0.99640495,1
1.0,0.9934344,1
1.0,0.7581145,1
1.0,0.9943398,1
1.0,0.942736,1
1.0,0.9994733,1
1.0,0.99930906,1
1.0,0.8326028,1
1.0,0.16110423,0
1.0,0.99729806,1
1.0,0.96159256,1
1.0,0.99624264,1
1.0,0.99824065,1
1.0,0.96239024,1
1.0,0.975445,1
1.0,0.9574008,1
1.0,0.9467068,1
1.0,0.10895572,0
1.0,0.99874985,1
1.0,0.9593433,1
1.0,0.98932666,1
1.0,0.93789023,1
1.0,0.99912703,1
1.0,0.9987526,1
1.0,0.9388029,1
1.0,0.9571368,1
1.0,0.96935785,1
1.0,0.51410496,0
1.0,0.9969727,1
1.0,0.9749447,1
1.0,0.05402019,0
1.0,0.9956342,1
1.0,0.9234908,1
1.0,0.010215176,0
1.0,0.9991175,1
1.0,0.99998635,1
1.0,0.029846445,0
1.0,0.056016415,0
1.0,0.17328441,0
1.0,0.5285946,0
1.0,0.9899915,1
1.0,0.870303,1
1.0,0.9941718,1
1.0,0.6881448,0
1.0,0.9075219,1
1.0,0.9997082,1
1.0,0.79274595,1
1.0,0.9848732,1
1.0,0.9928716,1
1.0,0.4718278,0
1.0,0.99383324,1
1.0,0.87996024,1
1.0,0.9989956,1
1.0,0.99874717,1
1.0,0.9958582,1
1.0,0.99542695,1
1.0,0.99791133,1
1.0,0.9919351,1
1.0,0.997094,1
1.0,0.93111336,1
1.0,0.29922196,0
1.0,0.9911399,1
1.0,0.9736678,1
1.0,0.8737148,1
1.0,0.7884383,1
1.0,0.46903682,0
1.0,0.9159647,1
1.0,0.9716857,1
1.0,0.99592143,1
1.0,0.99869156,1
1.0,0.9366573,1
1.0,0.3402413,0
1.0,0.9832904,1
1.0,0.8016475,1
1.0,0.85381126,1
1.0,0.5338352,0
1.0,0.9668066,1
1.0,0.9365018,1
1.0,0.8684672,1
1.0,0.63201195,0
1.0,0.72210205,0
1.0,0.9681122,1
1.0,0.45557648,0
1.0,0.57505846,0
1.0,0.5505811,0
1.0,0.6513189,0
1.0,0.39795548,0
1.0,0.9835518,1
1.0,0.3538726,0
1.0,0.98360807,1
1.0,0.5969936,0
1.0,0.8023235,1
1.0,0.97885954,1
1.0,0.9964121,1
1.0,0.9846876,1
1.0,0.8224804,1
1.0,0.42724815,0
1.0,0.77656144,1
1.0,0.69750035,0
1.0,0.71347916,0
1.0,0.9816882,1
1.0,0.9942967,1
1.0,0.99926454,1
1.0,0.98888654,1
1.0,0.99953234,1
1.0,0.8931174,1
1.0,0.9910405,1
1.0,0.9402977,1
1.0,0.99010116,1
1.0,0.9938782,1
1.0,0.98809415,1
1.0,0.9232942,1
1.0,0.9758298,1
1.0,0.99760246,1
1.0,0.8692421,1
1.0,0.99956053,1
1.0,0.95530653,1
1.0,0.97828895,1
1.0,0.9906394,1
1.0,0.80393106,1
1.0,0.994283,1
1.0,0.34277648,0
1.0,0.97078675,1
1.0,0.9921258,1
1.0,0.99662036,1
1.0,0.9989017,1
1.0,0.99893445,1
1.0,0.9998705,1
1.0,0.9837062,1
1.0,0.99867946,1
1.0,0.6524552,0
1.0,0.9006523,1
1.0,0.9942929,1
1.0,0.9909748,1
1.0,0.51201594,0
1.0,0.98953754,1
1.0,0.101951994,0
1.0,0.9988553,1
1.0,0.99881715,1
1.0,0.9986893,1
1.0,0.9848852,1
1.0,0.9969572,1
1.0,0.9854965,1
1.0,0.97732276,1
1.0,0.99112254,1
1.0,0.9969052,1
1.0,0.28332537,0
1.0,0.15236616,0
1.0,0.069615014,0
1.0,0.81143343,1
1.0,0.5298908,0
1.0,0.99780273,1
1.0,0.4271142,0
1.0,0.71422446,0
1.0,0.4840311,0
1.0,0.78268945,1
1.0,0.6215501,0
1.0,0.29602462,0
1.0,0.10040077,0
1.0,0.47476634,0
1.0,0.995683,1
1.0,0.8628453,1
1.0,0.17778473,0
1.0,0.6168068,0
1.0,0.24615502,0
1.0,0.01232353,0
1.0,0.9861957,1
1.0,0.97162616,1
1.0,0.9339781,1
1.0,0.9912151,1
1.0,0.9938447,1
1.0,0.9974081,1
1.0,0.9783799,1
1.0,0.39370292,0
1.0,0.7553141,1
1.0,0.999862,1
1.0,0.9989456,1
1.0,0.6149906,0
1.0,0.71258366,0
1.0,0.9715848,1
1.0,0.986838,1
1.0,0.9777354,1
1.0,0.92123634,1
1.0,0.9878337,1
1.0,0.5434469,0
1.0,0.3498703,0
1.0,0.9966656,1
1.0,0.7313343,0
1.0,0.99213,1
1.0,0.8818113,1
1.0,0.9811729,1
1.0,0.9414749,1
1.0,0.9395078,1
1.0,0.97132313,1
1.0,0.93232286,1
1.0,0.7509391,1
1.0,0.5863549,0
1.0,0.9984112,1
1.0,0.99779195,1
1.0,0.84137934,1
1.0,0.7520456,1
1.0,0.9942185,1
1.0,0.99062264,1
1.0,0.00442579,0
1.0,0.751705,1
1.0,0.516127,0
1.0,0.64805543,0
1.0,0.18605651,0
1.0,0.57009184,0
1.0,0.6649913,0
1.0,0.98698217,1
1.0,0.9478162,1
1.0,0.93112266,1
1.0,0.95049477,1
1.0,0.8289911,1
1.0,0.869357,1
1.0,0.9961678,1
1.0,0.99296314,1
1.0,0.9998353,1
1.0,0.9998043,1
1.0,0.9284215,1
1.0,0.9132002,1
1.0,0.97234946,1
1.0,0.99468124,1
1.0,0.94669676,1
1.0,0.99987984,1
1.0,0.79398817,1
1.0,0.9974083,1
1.0,0.97602016,1
1.0,0.96972865,1
1.0,0.981161,1
1.0,0.99017125,1
1.0,0.9977752,1
1.0,0.9768034,1
1.0,0.9854644,1
1.0,0.99956596,1
1.0,0.9958497,1
1.0,0.9973785,1
1.0,0.9872999,1
1.0,0.95547915,1
1.0,0.9862331,1
1.0,0.93325937,1
1.0,0.92158586,1
1.0,0.9970167,1
1.0,0.9987012,1
1.0,0.83751345,1
1.0,0.9988599,1
1.0,0.9894527,1
1.0,0.99904996,1
1.0,0.99956274,1
1.0,0.99212074,1
1.0,0.026536783,0
1.0,0.99757624,1
1.0,0.9054383,1
1.0,0.99613583,1
1.0,0.40298757,0
1.0,0.90730584,1
1.0,0.10840651,0
1.0,0.92406017,1
1.0,0.9400999,1
1.0,0.9631823,1
1.0,0.9845745,1
1.0,0.9992746,1
1.0,0.9948044,1
1.0,0.72604626,0
1.0,0.82802355,1
1.0,0.9702059,1
1.0,0.2645319,0
1.0,0.6537324,0
1.0,0.46507198,0
1.0,0.2962119,0
1.0,0.08110431,0
1.0,0.91116303,1
1.0,0.9995521,1
1.0,0.998788,1
1.0,0.9874156,1
1.0,0.06042268,0
1.0,0.98749626,1
1.0,0.9600878,1
1.0,0.9988216,1
1.0,0.99968547,1
1.0,0.9924737,1
1.0,0.88943416,1
1.0,0.83628255,1
1.0,0.7073207,0
1.0,0.9930471,1
1.0,0.99978626,1
1.0,0.99959564,1
1.0,0.37112594,0
1.0,0.9891877,1
1.0,0.8828182,1
1.0,0.96252793,1
1.0,0.64444304,0
1.0,0.9935805,1
1.0,0.99253035,1
1.0,0.96290874,1
1.0,0.9991137,1
1.0,0.8806528,1
1.0,0.18315344,0
1.0,0.60820806,0
1.0,0.73120964,0
1.0,0.6739913,0
1.0,0.99938124,1
1.0,0.99908054,1
1.0,0.9981906,1
1.0,0.9965515,1
1.0,0.95096934,1
1.0,0.9782845,1
1.0,0.998131,1
1.0,0.9998339,1
1.0,0.94292563,1
1.0,0.7587153,1
1.0,0.05014468,0
1.0,0.9942797,1
1.0,0.9886731,1
1.0,0.8455738,1
1.0,0.9631708,1
1.0,0.852324,1
1.0,0.9831085,1
1.0,0.95587695,1
1.0,0.9578792,1
1.0,0.9987833,1
1.0,0.13115592,0
1.0,0.84121925,1
1.0,0.992355,1
1.0,0.5610543,0
1.0,0.62481314,0
1.0,0.9948808,1
1.0,0.9150165,1
1.0,0.26433852,0
1.0,0.98709995,1
1.0,0.60319036,0
1.0,0.7624464,1
1.0,0.97359735,1
1.0,0.95143473,1
1.0,0.057006575,0
1.0,0.657869,0
1.0,0.999221,1
1.0,0.99514234,1
1.0,0.9879158,1
1.0,0.9691043,1
1.0,0.90812653,1
1.0,0.58532584,0
1.0,0.98614323,1
1.0,0.9913209,1
1.0,0.94244385,1
1.0,0.51394856,0
1.0,0.95969856,1
1.0,0.6923003,0
1.0,0.9677919,1
1.0,0.9273402,1
1.0,0.051589884,0
1.0,0.7460475,1
1.0,0.77024,1
1.0,0.876561,1
1.0,0.6580799,0
1.0,0.9599913,1
1.0,0.98448753,1
1.0,0.99946404,1
1.0,0.8744154,1
1.0,0.9251693,1
1.0,0.96117437,1
1.0,0.8387375,1
1.0,0.94439185,1
1.0,0.7273449,0
1.0,0.8776927,1
1.0,0.30294362,0
1.0,0.7560023,1
1.0,0.9930986,1
1.0,0.9169294,1
1.0,0.99698544,1
1.0,0.999767,1
1.0,0.37036815,0
1.0,0.97483796,1
1.0,0.7126533,0
1.0,0.9975465,1
1.0,0.9419605,1
1.0,0.9985765,1
1.0,0.8392523,1
1.0,0.998361,1
1.0,0.99883825,1
1.0,0.99777186,1
1.0,0.9992231,1
1.0,0.99907273,1
1.0,0.99871284,1
1.0,0.9982349,1
1.0,0.9976387,1
1.0,0.9975711,1
1.0,0.98751116,1
1.0,0.9866708,1
1.0,0.9670502,1
1.0,0.89260894,1
1.0,0.7333014,0
1.0,0.9993633,1
1.0,0.061122455,0
1.0,0.9859052,1
1.0,0.34666392,0
1.0,0.48167711,0
1.0,0.9460867,1
1.0,0.9879216,1
1.0,0.9895732,1
1.0,0.9908074,1
1.0,0.94341147,1
1.0,0.88141525,1
1.0,0.6148571,0
1.0,0.9730426,1
1.0,0.99670684,1
1.0,0.98749447,1
1.0,0.9996518,1
1.0,0.96065664,1
1.0,0.99735814,1
1.0,0.99771976,1
1.0,0.9728342,1
1.0,0.988242,1
1.0,0.97193974,1
1.0,0.9819387,1
1.0,0.9798149,1
1.0,0.60035163,0
1.0,0.39063126,0
1.0,0.7519516,1
1.0,0.59214056,0
1.0,0.60743964,0
1.0,0.47619018,0
1.0,0.94835806,1
1.0,0.99144095,1
1.0,0.43974432,0
1.0,0.25199205,0
1.0,0.6188246,0
1.0,0.6114248,0
1.0,0.878842,1
1.0,0.9470743,1
1.0,0.82134426,1
1.0,0.9687973,1
1.0,0.9160234,1
1.0,0.9383255,1
1.0,0.99006426,1
1.0,0.34122145,0
1.0,0.35645595,0
1.0,0.9974806,1
1.0,0.7196048,0
1.0,0.7076944,0
1.0,0.95987415,1
1.0,0.99584943,1
1.0,0.644615,0
1.0,0.79417574,1
1.0,0.969437,1
1.0,0.9988516,1
1.0,0.99929583,1
1.0,0.9983233,1
1.0,0.8345666,1
1.0,0.8161028,1
1.0,0.84570616,1
1.0,0.9978077,1
1.0,0.4560688,0
1.0,0.62148994,0
1.0,0.29579857,0
1.0,0.168657,0
1.0,0.65379184,0
1.0,0.35131186,0
1.0,0.82457674,1
1.0,0.6034168,0
1.0,0.62569135,0
1.0,0.86164635,1
1.0,0.7635311,1
1.0,0.9963935,1
1.0,0.9991109,1
1.0,0.96116334,1
1.0,0.9994155,1
1.0,0.9440071,1
1.0,0.988725,1
1.0,0.99914324,1
1.0,0.96518356,1
1.0,0.8166046,1
1.0,0.44110307,0
1.0,0.9916784,1
1.0,0.9961648,1
1.0,0.72248733,0
1.0,0.54753244,0
1.0,0.548555,0
1.0,0.91651314,1
1.0,0.9831587,1
1.0,0.9749466,1
1.0,0.9722223,1
1.0,0.991927,1
1.0,0.61557364,0
1.0,0.65646136,0
1.0,0.6313926,0
1.0,0.062514104,0
1.0,0.90731204,1
1.0,0.97023106,1
1.0,0.9976325,1
1.0,0.9834035,1
1.0,0.8812665,1
1.0,0.8944799,1
1.0,0.97564715,1
1.0,0.99549466,1
1.0,0.9641635,1
1.0,0.99905795,1
1.0,0.24828999,0
1.0,0.9963317,1
1.0,0.97993195,1
1.0,0.97000486,1
1.0,0.94493216,1
1.0,0.9003725,1
1.0,0.9835067,1
1.0,0.96849024,1
1.0,0.9887517,1
1.0,0.73975646,1
1.0,0.8225738,1
1.0,0.85547686,1
1.0,0.2709301,0
1.0,0.4003126,0
1.0,0.7616023,1
1.0,0.80513287,1
1.0,0.99424136,1
1.0,0.9986242,1
1.0,0.9825977,1
1.0,0.99953854,1
1.0,0.994527,1
1.0,0.99763376,1
1.0,0.99970233,1
1.0,0.8812394,1
1.0,0.9996192,1
1.0,0.78869617,1
1.0,0.7769766,1
1.0,0.9358198,1
1.0,0.87089187,1
1.0,0.99871814,1
1.0,0.997728,1
1.0,0.99465483,1
1.0,0.9827553,1
1.0,0.90359485,1
1.0,0.97934705,1
1.0,0.5240525,0
1.0,0.41846913,0
1.0,0.9936091,1
1.0,0.979253,1
1.0,0.85560054,1
1.0,0.046163887,0
1.0,0.7510246,1
1.0,0.99930537,1
1.0,0.50919574,0
1.0,0.4753479,0
1.0,0.715434,0
1.0,0.95632017,1
1.0,0.945302,1
1.0,0.47601715,0
1.0,0.49081683,0
1.0,0.95700675,1
1.0,0.9410194,1
1.0,0.99931175,1
1.0,0.9996848,1
1.0,0.99510527,1
1.0,0.99924195,1
1.0,0.9913291,1
1.0,0.9983634,1
1.0,0.99942434,1
1.0,0.99426234,1
1.0,0.9995079,1
1.0,0.086065315,0
1.0,0.9651613,1
1.0,0.9811053,1
1.0,0.96867454,1
1.0,0.33829743,0
1.0,0.99308366,1
1.0,0.9866228,1
1.0,0.12577751,0
1.0,0.289503,0
1.0,0.96461564,1
1.0,0.8137207,1
1.0,0.76031953,1
1.0,0.994918,1
1.0,0.981804,1
1.0,0.99934167,1
1.0,0.9943711,1
1.0,0.9272391,1
1.0,0.97558373,1
1.0,0.98878574,1
1.0,0.9000491,1
1.0,0.88211834,1
1.0,0.9878672,1
1.0,0.97870386,1
1.0,0.9896568,1
1.0,0.98842764,1
1.0,0.53744113,0
1.0,0.4192272,0
1.0,0.10596402,0
1.0,0.26426816,0
1.0,0.72554815,0
1.0,0.5871574,0
1.0,0.56065166,0
1.0,0.6525416,0
1.0,0.14139882,0
1.0,0.24118483,0
1.0,0.9824998,1
1.0,0.9920066,1
1.0,0.6544579,0
1.0,0.9788909,1
1.0,0.9949638,1
1.0,0.7981836,1
1.0,0.7409159,1
1.0,0.9186261,1
1.0,0.8692786,1
1.0,0.893301,1
1.0,0.9945866,1
1.0,0.4635385,0
1.0,0.51663387,0
1.0,0.94134027,1
1.0,0.9167535,1
1.0,0.99804324,1
1.0,0.10584964,0
1.0,0.066815734,0
1.0,0.72123796,0
1.0,0.2995535,0
1.0,0.53705984,0
1.0,0.99789226,1
1.0,0.73516226,0
1.0,0.9616436,1
1.0,0.995612,1
1.0,0.99291575,1
1.0,0.95160973,1
1.0,0.5863925,0
1.0,0.5173402,0
1.0,0.9657509,1
1.0,0.09542223,0
1.0,0.19071244,0
1.0,0.85330427,1
1.0,0.73634255,0
1.0,0.9994143,1
1.0,0.65711933,0
1.0,0.9920843,1
1.0,0.996473,1
1.0,0.9909474,1
1.0,0.9929345,1
1.0,0.8682825,1
1.0,0.9766685,1
1.0,0.9884375,1
1.0,0.98140204,1
1.0,0.99342746,1
1.0,0.9955753,1
1.0,0.9459971,1
1.0,0.9854596,1
1.0,0.9701813,1
1.0,0.03631504,0
1.0,0.9559437,1
1.0,0.6419399,0
1.0,0.90592706,1
1.0,0.9321109,1
1.0,0.9655031,1
1.0,0.97402936,1
1.0,0.9863038,1
1.0,0.22204837,0
1.0,0.901587,1
1.0,0.99957764,1
1.0,0.99762124,1
1.0,0.9882334,1
1.0,0.9993399,1
1.0,0.9915554,1
1.0,0.999225,1
1.0,0.99923736,1
1.0,0.99514943,1
1.0,0.9953762,1
1.0,0.9982454,1
1.0,0.99418956,1
1.0,0.9960327,1
1.0,0.964297,1
1.0,0.122053936,0
1.0,0.97740394,1
1.0,0.99134606,1
1.0,0.11873244,0
1.0,0.0018788744,0
1.0,0.9980691,1
1.0,0.99773633,1
1.0,0.989395,1
1.0,0.8570668,1
1.0,0.98938406,1
1.0,0.9974879,1
1.0,0.9978898,1
1.0,0.99873525,1
1.0,0.9979677,1
1.0,0.9437925,1
1.0,0.9988222,1
1.0,0.99790287,1
1.0,0.9794086,1
1.0,0.99558383,1
1.0,0.9906761,1
1.0,0.8621949,1
1.0,0.9947891,1
1.0,0.998878,1
1.0,0.8934371,1
1.0,0.5747441,0
1.0,0.21209566,0
1.0,0.98831826,1
1.0,0.38442326,0
1.0,0.99719983,1
1.0,0.24784446,0
1.0,0.9951606,1
1.0,0.9932326,1
1.0,0.9485672,1
1.0,0.9236805,1
1.0,0.28386143,0
1.0,0.9952633,1
1.0,0.974012,1
1.0,0.9964811,1
1.0,0.9477526,1
1.0,0.99216735,1
1.0,0.98833257,1
1.0,0.65858316,0
1.0,0.9736412,1
1.0,0.95604694,1
1.0,0.5419365,0
1.0,0.6455117,0
1.0,0.03122049,0
1.0,0.040566653,0
1.0,0.84195864,1
1.0,0.99854726,1
1.0,0.9077514,1
1.0,0.85339975,1
1.0,0.9582254,1
1.0,0.9961734,1
1.0,0.99965304,1
1.0,0.9991558,1
1.0,0.9760262,1
1.0,0.9904814,1
1.0,0.9874781,1
1.0,0.9979666,1
1.0,0.997023,1
1.0,0.99983865,1
1.0,0.9182995,1
1.0,0.99609125,1
1.0,0.92842597,1
1.0,0.9945997,1
1.0,0.896323,1
1.0,0.96474373,1
1.0,0.7892976,1
1.0,0.8047298,1
1.0,0.8064307,1
1.0,0.69212,0
1.0,0.4081618,0
1.0,0.549521,0
1.0,0.74150103,1
1.0,0.3167058,0
1.0,0.9821819,1
1.0,0.3383404,0
1.0,0.85938865,1
1.0,0.993297,1
1.0,0.6952292,0
1.0,0.99150217,1
1.0,0.96152985,1
1.0,0.75102514,1
1.0,0.7377349,0
1.0,0.32955074,0
1.0,0.04225161,0
1.0,0.97759116,1
1.0,0.9306386,1
1.0,0.52557343,0
1.0,0.37722903,0
1.0,0.99625814,1
1.0,0.99936247,1
1.0,0.99791145,1
1.0,0.9985048,1
1.0,0.9999307,1
1.0,0.99617356,1
1.0,0.99187374,1
1.0,0.84451044,1
1.0,0.9995939,1
1.0,0.99420273,1
1.0,0.9985142,1
1.0,0.993405,1
1.0,0.95985156,1
1.0,0.88550484,1
1.0,0.99854743,1
1.0,0.9994691,1
1.0,0.99860966,1
1.0,0.9657771,1
1.0,0.90072936,1
1.0,0.9753839,1
1.0,0.8799887,1
1.0,0.9179103,1
1.0,0.9880673,1
1.0,0.7319032,0
1.0,0.23873723,0
1.0,0.90627944,1
1.0,0.57700646,0
1.0,0.28307655,0
1.0,0.9445254,1
1.0,0.6004435,0
1.0,0.9655132,1
1.0,0.16316357,0
1.0,0.2898205,0
1.0,0.55350846,0
1.0,0.87624073,1
1.0,0.58413535,0
1.0,0.8585208,1
1.0,0.74284923,1
1.0,0.60677713,0
1.0,0.9400937,1
1.0,0.97668105,1
1.0,0.99969274,1
1.0,0.97049487,1
1.0,0.9969762,1
1.0,0.9883377,1
1.0,0.59833753,0
1.0,0.9476067,1
1.0,0.9999076,1
1.0,0.9968463,1
1.0,0.99916446,1
1.0,0.9835695,1
1.0,0.9771632,1
1.0,0.99749076,1
1.0,0.1096977,0
1.0,0.9973974,1
1.0,0.9996437,1
1.0,0.9846426,1
1.0,0.9970964,1
1.0,0.99304724,1
1.0,0.88220614,1
1.0,0.98971397,1
1.0,0.98167247,1
1.0,0.7445444,1
1.0,0.83189803,1
1.0,0.44427258,0
1.0,0.808674,1
1.0,0.9834465,1
1.0,0.96710014,1
1.0,0.95162565,1
1.0,0.7688461,1
1.0,0.9460975,1
1.0,0.8144735,1
1.0,0.9586337,1
1.0,0.22329822,0
1.0,0.9580809,1
1.0,0.99018526,1
1.0,0.96454287,1
1.0,0.06484817,0
1.0,0.96761847,1
1.0,0.6147478,0
1.0,0.9918955,1
1.0,0.35110953,0
1.0,0.99480295,1
1.0,0.9996874,1
1.0,0.98859626,1
1.0,0.9963285,1
1.0,0.9976891,1
1.0,0.9966196,1
1.0,0.993338,1
1.0,0.99668616,1
1.0,0.23073797,0
1.0,0.9914931,1
1.0,0.9795252,1
1.0,0.9984086,1
1.0,0.83880043,1
1.0,0.9927977,1
1.0,0.6307677,0
1.0,0.84933436,1
1.0,0.92531645,1
1.0,0.8742301,1
1.0,0.976134,1
1.0,0.76957256,1
1.0,0.9175186,1
1.0,0.99762994,1
1.0,0.99610746,1
1.0,0.58177453,0
1.0,0.1384577,0
1.0,0.99768984,1
1.0,0.8332006,1
1.0,0.9815914,1
1.0,0.9911834,1
1.0,0.99302864,1
1.0,0.8413771,1
1.0,0.90768594,1
1.0,0.94824946,1
1.0,0.59099215,0
1.0,0.8379013,1
1.0,0.6954422,0
1.0,0.8953692,1
1.0,0.67184097,0
1.0,0.3474904,0
1.0,0.8708606,1
1.0,0.98710155,1
1.0,0.9880072,1
1.0,0.8552275,1
1.0,0.9934023,1
1.0,0.26811817,0
1.0,0.9930989,1
1.0,0.20467281,0
1.0,0.9733633,1
1.0,0.8389487,1
1.0,0.9532925,1
1.0,0.1991167,0
1.0,0.9862658,1
1.0,0.9545186,1
1.0,0.3099584,0
1.0,0.27977055,0
1.0,0.9976722,1
1.0,0.15160397,0
1.0,0.9859413,1
1.0,0.91868126,1
1.0,0.42686528,0
1.0,0.6950697,0
1.0,0.25210163,0
1.0,0.97905904,1
1.0,0.7225573,0
1.0,0.9905003,1
1.0,0.7281197,0
1.0,0.6302117,0
1.0,0.63807833,0
1.0,0.5422045,0
1.0,0.99449027,1
1.0,0.99124414,1
1.0,0.40267318,0
1.0,0.15932919,0
1.0,0.6761976,0
1.0,0.5142039,0
1.0,0.49109155,0
1.0,0.994388,1
1.0,0.99715555,1
1.0,0.5106598,0
1.0,0.9918648,1
1.0,0.94033796,1
1.0,0.99922675,1
1.0,0.9958913,1
1.0,0.6033318,0
1.0,0.99196225,1
1.0,0.99805295,1
1.0,0.049305245,0
1.0,0.99594593,1
1.0,0.97827435,1
1.0,0.97754943,1
1.0,0.019432945,0
1.0,0.7880168,1
1.0,0.97964257,1
1.0,0.1809152,0
1.0,0.99786425,1
1.0,0.99516714,1
1.0,0.0030924901,0
1.0,0.05281487,0
1.0,0.99386376,1
1.0,0.36638215,0
1.0,0.99092466,1
1.0,0.9548627,1
1.0,0.09853922,0
1.0,0.9343504,1
1.0,0.93910325,1
1.0,0.9996214,1
1.0,0.8879245,1
1.0,0.92448217,1
1.0,0.9322979,1
1.0,0.8473269,1
1.0,0.037474193,0
1.0,0.57131976,0
1.0,0.9759153,1
1.0,0.9753693,1
1.0,0.9869177,1
1.0,0.9873079,1
1.0,0.14799193,0
1.0,0.40155524,0
1.0,0.19192693,0
1.0,0.8735615,1
1.0,0.93845636,1
1.0,0.00090669,0
1.0,0.9664987,1
1.0,0.9487964,1
1.0,0.9208355,1
1.0,0.86638385,1
1.0,0.4502484,0
1.0,0.5604667,0
1.0,0.9983236,1
1.0,0.99095124,1
1.0,0.10904775,0
1.0,0.9806472,1
1.0,0.827277,1
1.0,0.9311805,1
1.0,0.8229345,1
1.0,0.82377875,1
1.0,0.26540557,0
1.0,0.98478925,1
1.0,0.24100605,0
1.0,0.9136384,1
1.0,0.17795745,0
1.0,0.87162817,1
1.0,0.90483046,1
1.0,0.52124333,0
1.0,0.6881721,0
1.0,0.41383427,0
1.0,0.5322426,0
1.0,0.12174597,0
0.0,0.019980554,0
0.0,0.0065492825,0
1.0,0.9620677,1
1.0,0.61921036,0
1.0,0.9832233,1
1.0,0.9651197,1
0.0,0.0092490865,0
0.0,0.008439961,0
0.0,0.057962883,0
0.0,0.029278839,0
1.0,0.3568488,0
0.0,0.21502772,0
0.0,0.052143015,0
0.0,0.00816068,0
0.0,0.01287359,0
0.0,0.008756584,0
0.0,0.017042553,0
0.0,0.3010966,0
0.0,0.108900584,0
0.0,0.024378944,0
0.0,0.03288311,0
0.0,0.007390888,0
0.0,0.041748397,0
0.0,0.0065385504,0
0.0,0.004581102,0
0.0,0.008374071,0
0.0,0.0035702721,0
0.0,0.0698306,0
0.0,0.01025976,0
0.0,0.011624714,0
0.0,0.016442314,0
0.0,0.02964837,0
0.0,0.0034050457,0
0.0,0.012631724,0
0.0,0.08337598,0
0.0,0.017543642,0
1.0,0.9988678,1
1.0,0.35366732,0
1.0,0.9907447,1
