y_true,probabilidade_modelo,predicao_final_limiar
1.0,0.939175,1
1.0,0.9637597,1
1.0,0.7336499,1
1.0,0.6867663,0
1.0,0.9894215,1
1.0,0.9960863,1
1.0,0.9484414,1
1.0,0.7382474,1
1.0,0.9603013,1
1.0,0.9896984,1
1.0,0.0021660468,0
1.0,0.70319355,1
1.0,0.7876267,1
1.0,0.437922,0
1.0,0.24770446,0
1.0,0.17552683,0
1.0,0.61662996,0
1.0,0.9725668,1
1.0,0.95898056,1
1.0,0.5053576,0
1.0,0.79803145,1
1.0,0.88041556,1
1.0,0.8469218,1
1.0,0.94877636,1
1.0,0.95234823,1
1.0,0.9991452,1
1.0,0.9972612,1
1.0,0.7987668,1
1.0,0.9166757,1
1.0,0.8920121,1
1.0,0.9617092,1
1.0,0.93033504,1
1.0,0.99788666,1
1.0,0.6995555,1
1.0,0.9978321,1
1.0,0.97563267,1
1.0,0.98504496,1
1.0,0.95281345,1
1.0,0.989926,1
1.0,0.9975456,1
1.0,0.9824549,1
1.0,0.9817492,1
1.0,0.99496615,1
1.0,0.98572826,1
1.0,0.96130085,1
1.0,0.9278332,1
1.0,0.91935694,1
1.0,0.9780353,1
1.0,0.9596497,1
1.0,0.89469796,1
1.0,0.9902111,1
1.0,0.9878782,1
1.0,0.8123552,1
1.0,0.9951313,1
1.0,0.98851967,1
1.0,0.99711686,1
1.0,0.99797916,1
1.0,0.9678213,1
1.0,0.0299397,0
1.0,0.99602556,1
1.0,0.86267126,1
1.0,0.99704087,1
1.0,0.32971424,0
1.0,0.86760247,1
1.0,0.1316606,0
1.0,0.91164625,1
1.0,0.8867332,1
1.0,0.8837913,1
1.0,0.98200715,1
1.0,0.99768084,1
1.0,0.99040556,1
1.0,0.7485299,1
1.0,0.8883341,1
1.0,0.8906956,1
1.0,0.28343987,0
1.0,0.40087214,0
1.0,0.25081185,0
1.0,0.35406214,0
1.0,0.0383621,0
1.0,0.5722728,0
1.0,0.9940748,1
1.0,0.95941865,1
1.0,0.93719274,1
1.0,0.00413631,0
1.0,0.9849539,1
1.0,0.9250684,1
1.0,0.9788135,1
1.0,0.99763936,1
1.0,0.97131443,1
1.0,0.81724185,1
1.0,0.77601635,1
1.0,0.5390769,0
1.0,0.9633261,1
1.0,0.99820155,1
1.0,0.9921354,1
1.0,0.35290048,0
1.0,0.96930677,1
1.0,0.8307247,1
1.0,0.8299608,1
1.0,0.6941341,1
1.0,0.9518015,1
1.0,0.9687023,1
1.0,0.9504199,1
1.0,0.98533344,1
1.0,0.6778553,0
1.0,0.15406324,0
1.0,0.36622113,0
1.0,0.60245645,0
1.0,0.8611867,1
1.0,0.9976824,1
1.0,0.9976991,1
1.0,0.97841376,1
1.0,0.9631181,1
1.0,0.98664016,1
1.0,0.9821097,1
1.0,0.98986065,1
1.0,0.9983571,1
1.0,0.95180625,1
1.0,0.7620367,1
1.0,0.031044897,0
1.0,0.99326074,1
1.0,0.9446291,1
1.0,0.81391084,1
1.0,0.9462363,1
1.0,0.6467716,0
1.0,0.9942703,1
1.0,0.9619066,1
1.0,0.86263466,1
1.0,0.95262843,1
1.0,0.27927628,0
1.0,0.5141454,0
1.0,0.99216557,1
1.0,0.33217722,0
1.0,0.7089222,1
1.0,0.9817499,1
1.0,0.8458338,1
1.0,0.4674045,0
1.0,0.99519366,1
1.0,0.67189026,0
1.0,0.7971398,1
1.0,0.93112504,1
1.0,0.9655588,1
1.0,0.109930374,0
1.0,0.5377208,0
1.0,0.997519,1
1.0,0.9420312,1
1.0,0.92244977,1
1.0,0.95683444,1
1.0,0.89040864,1
1.0,0.36231863,0
1.0,0.90866935,1
1.0,0.96723497,1
1.0,0.7233392,1
1.0,0.69385415,1
1.0,0.9006054,1
1.0,0.70919156,1
1.0,0.91766644,1
1.0,0.86468375,1
1.0,0.0184434,0
1.0,0.61219805,0
1.0,0.58911306,0
1.0,0.7306961,1
1.0,0.6432775,0
1.0,0.93833435,1
1.0,0.9416196,1
1.0,0.9941489,1
1.0,0.77619964,1
1.0,0.8068306,1
1.0,0.8995883,1
1.0,0.7803378,1
1.0,0.8623153,1
1.0,0.7372807,1
1.0,0.80220413,1
1.0,0.18360405,0
1.0,0.47275215,0
1.0,0.9733933,1
1.0,0.96018046,1
1.0,0.99202883,1
1.0,0.99372387,1
1.0,0.1493452,0
1.0,0.9036878,1
1.0,0.88980436,1
1.0,0.9938815,1
1.0,0.6874811,0
1.0,0.9826787,1
1.0,0.8853575,1
1.0,0.99016315,1
1.0,0.9882534,1
1.0,0.99752223,1
1.0,0.9975376,1
1.0,0.99843234,1
1.0,0.99282324,1
1.0,0.99741364,1
1.0,0.9653823,1
1.0,0.9899517,1
1.0,0.9759759,1
1.0,0.9634838,1
1.0,0.945016,1
1.0,0.7299989,1
1.0,0.79244274,1
1.0,0.9978875,1
1.0,0.7390911,1
1.0,0.96511185,1
1.0,0.64206344,0
1.0,0.54653627,0
1.0,0.91167897,1
1.0,0.9840436,1
1.0,0.9806846,1
1.0,0.97652674,1
1.0,0.91276836,1
1.0,0.880871,1
1.0,0.6354099,0
1.0,0.92462575,1
1.0,0.99422246,1
1.0,0.99713004,1
1.0,0.9951687,1
1.0,0.87972087,1
1.0,0.9691695,1
1.0,0.99225044,1
1.0,0.9698955,1
1.0,0.99329317,1
1.0,0.9588876,1
1.0,0.97623265,1
1.0,0.9351224,1
1.0,0.70884025,1
1.0,0.3316483,0
1.0,0.7421502,1
1.0,0.5771332,0
1.0,0.6149769,0
1.0,0.41495198,0
1.0,0.8580899,1
1.0,0.9602996,1
1.0,0.29719776,0
1.0,0.20346947,0
1.0,0.41770115,0
1.0,0.3040146,0
1.0,0.8659542,1
1.0,0.8223675,1
1.0,0.76130563,1
1.0,0.94699305,1
1.0,0.9141242,1
1.0,0.91432095,1
1.0,0.96586114,1
1.0,0.27275184,0
1.0,0.2728404,0
1.0,0.9901697,1
1.0,0.5977804,0
1.0,0.65438676,0
1.0,0.9381032,1
1.0,0.97621477,1
1.0,0.5935124,0
1.0,0.7665225,1
1.0,0.9835256,1
1.0,0.9674104,1
1.0,0.9970482,1
1.0,0.99160707,1
1.0,0.7972677,1
1.0,0.48532575,0
1.0,0.71583736,1
1.0,0.9894312,1
1.0,0.6596345,0
1.0,0.5072184,0
1.0,0.19085085,0
1.0,0.12244592,0
1.0,0.56529814,0
1.0,0.12539002,0
1.0,0.74169856,1
1.0,0.6800454,0
1.0,0.6363742,0
1.0,0.7212707,1
1.0,0.80942744,1
1.0,0.9800347,1
1.0,0.99568117,1
1.0,0.97478735,1
1.0,0.9985693,1
1.0,0.8982316,1
1.0,0.99537057,1
1.0,0.98382413,1
1.0,0.90180063,1
1.0,0.82225496,1
1.0,0.5236796,0
1.0,0.99627703,1
1.0,0.9819206,1
1.0,0.3940745,0
1.0,0.49915594,0
1.0,0.50744754,0
1.0,0.91720426,1
1.0,0.99195164,1
1.0,0.96135485,1
1.0,0.98327494,1
1.0,0.9958851,1
1.0,0.48065567,0
1.0,0.6654687,0
1.0,0.2513137,0
1.0,0.31597978,0
1.0,0.9143092,1
1.0,0.8316781,1
1.0,0.9946408,1
1.0,0.96415794,1
1.0,0.827477,1
1.0,0.99634135,1
1.0,0.9720867,1
1.0,0.9804222,1
1.0,0.7835494,1
1.0,0.9796893,1
1.0,0.183757,0
1.0,0.9827873,1
1.0,0.8883513,1
1.0,0.8222333,1
1.0,0.94994557,1
1.0,0.9499828,1
1.0,0.96640813,1
1.0,0.96639025,1
1.0,0.9863073,1
1.0,0.7311238,1
1.0,0.5478884,0
1.0,0.86305314,1
1.0,0.41875118,0
1.0,0.34742242,0
1.0,0.7492858,1
1.0,0.8576105,1
1.0,0.9857594,1
1.0,0.9875263,1
1.0,0.83521825,1
1.0,0.99843407,1
1.0,0.9836885,1
1.0,0.996918,1
1.0,0.9945895,1
1.0,0.88097906,1
1.0,0.99704456,1
1.0,0.5818041,0
1.0,0.6489135,0
1.0,0.7396796,1
1.0,0.76960903,1
1.0,0.9975912,1
1.0,0.9710787,1
1.0,0.99031925,1
1.0,0.8622901,1
1.0,0.6258681,0
1.0,0.9615095,1
1.0,0.67902035,0
1.0,0.39928445,0
1.0,0.99129426,1
1.0,0.98682755,1
1.0,0.9270973,1
1.0,0.11209367,0
1.0,0.7260712,1
1.0,0.9972402,1
1.0,0.33574167,0
1.0,0.41163778,0
1.0,0.87166595,1
1.0,0.9383416,1
1.0,0.93202657,1
1.0,0.60068744,0
1.0,0.49741372,0
1.0,0.7239716,1
1.0,0.8827716,1
1.0,0.9956132,1
1.0,0.9993639,1
1.0,0.9786285,1
1.0,0.99625474,1
1.0,0.9891262,1
1.0,0.99614716,1
1.0,0.9977047,1
1.0,0.99101746,1
1.0,0.991474,1
1.0,0.044632085,0
1.0,0.8904257,1
1.0,0.91094,1
1.0,0.8807317,1
1.0,0.26939896,0
1.0,0.98562986,1
1.0,0.92715234,1
1.0,0.10956361,0
1.0,0.056580145,0
1.0,0.76188815,1
1.0,0.7820307,1
1.0,0.42861614,0
1.0,0.99521637,1
1.0,0.980282,1
1.0,0.9945739,1
1.0,0.97135127,1
1.0,0.8746468,1
1.0,0.76583993,1
1.0,0.9955846,1
1.0,0.957318,1
1.0,0.7941834,1
1.0,0.9166578,1
1.0,0.92387885,1
1.0,0.98784095,1
1.0,0.90717363,1
1.0,0.27674952,0
1.0,0.3559806,0
1.0,0.1282459,0
1.0,0.033008225,0
1.0,0.7339866,1
1.0,0.26324323,0
1.0,0.3519233,0
1.0,0.3983506,0
1.0,0.078058325,0
1.0,0.023415461,0
1.0,0.8777378,1
1.0,0.98853904,1
1.0,0.47302413,0
1.0,0.9634612,1
1.0,0.93831694,1
1.0,0.8242757,1
1.0,0.55379486,0
1.0,0.93741864,1
1.0,0.8006008,1
1.0,0.775854,1
1.0,0.9704254,1
1.0,0.4428917,0
1.0,0.19980898,0
1.0,0.89185923,1
1.0,0.90034354,1
1.0,0.98412246,1
1.0,0.034478307,0
1.0,0.062548146,0
1.0,0.45618296,0
1.0,0.12934391,0
1.0,0.19669096,0
1.0,0.9789187,1
1.0,0.6792544,0
1.0,0.95670176,1
1.0,0.99032915,1
1.0,0.9605158,1
1.0,0.981733,1
1.0,0.27024382,0
1.0,0.18225291,0
1.0,0.927533,1
1.0,0.1730122,0
1.0,0.17999953,0
1.0,0.8157519,1
1.0,0.8572281,1
1.0,0.99745876,1
1.0,0.44087726,0
1.0,0.97504157,1
1.0,0.99678516,1
1.0,0.9927522,1
1.0,0.97260153,1
1.0,0.6697998,0
1.0,0.9697293,1
1.0,0.9826633,1
1.0,0.8981104,1
1.0,0.9889433,1
1.0,0.99088764,1
1.0,0.9552687,1
1.0,0.97104883,1
1.0,0.96981925,1
1.0,0.17478554,0
1.0,0.9853734,1
1.0,0.5402424,0
1.0,0.84866697,1
1.0,0.865613,1
1.0,0.89033794,1
1.0,0.9631914,1
1.0,0.9408108,1
1.0,0.2752172,0
1.0,0.6376004,0
1.0,0.99497926,1
1.0,0.9633834,1
1.0,0.9921778,1
1.0,0.98969966,1
1.0,0.98736656,1
1.0,0.9984458,1
1.0,0.9980987,1
1.0,0.9967307,1
1.0,0.98706025,1
1.0,0.93013316,1
1.0,0.99373114,1
1.0,0.9976245,1
1.0,0.9160002,1
1.0,0.031436633,0
1.0,0.91307527,1
1.0,0.99541855,1
1.0,0.14338978,0
1.0,0.040196113,0
1.0,0.99587214,1
1.0,0.99453115,1
1.0,0.98378927,1
1.0,0.85242474,1
1.0,0.98846227,1
1.0,0.9906352,1
1.0,0.99435556,1
1.0,0.98970115,1
1.0,0.98369896,1
1.0,0.7287666,1
1.0,0.9987906,1
1.0,0.9934565,1
1.0,0.9537715,1
1.0,0.97169495,1
1.0,0.9204052,1
1.0,0.8772272,1
1.0,0.99880886,1
1.0,0.9997717,1
1.0,0.85605586,1
1.0,0.8302318,1
1.0,0.19078434,0
1.0,0.95986634,1
1.0,0.4198525,0
1.0,0.97926885,1
1.0,0.17901029,0
1.0,0.9959818,1
1.0,0.96714354,1
1.0,0.8236314,1
1.0,0.81900513,1
1.0,0.06521723,0
1.0,0.9967537,1
1.0,0.8717901,1
1.0,0.99243605,1
1.0,0.9423687,1
1.0,0.98758143,1
1.0,0.9712292,1
1.0,0.28690755,0
1.0,0.91047907,1
1.0,0.8143433,1
1.0,0.8476013,1
1.0,0.9071678,1
1.0,0.021651663,0
1.0,0.010501398,0
1.0,0.71147853,1
1.0,0.9874358,1
1.0,0.7521471,1
1.0,0.9669844,1
1.0,0.944236,1
1.0,0.974174,1
1.0,0.9969543,1
1.0,0.9997942,1
1.0,0.9419818,1
1.0,0.99414194,1
1.0,0.98377717,1
1.0,0.6078521,0
1.0,0.991172,1
1.0,0.9971534,1
1.0,0.9345657,1
1.0,0.9862434,1
1.0,0.80155927,1
1.0,0.993443,1
1.0,0.7394177,1
1.0,0.97969884,1
1.0,0.7155279,1
1.0,0.5183505,0
1.0,0.73984146,1
1.0,0.6889238,0
1.0,0.4520548,0
1.0,0.49641442,0
1.0,0.49570903,0
1.0,0.5712699,0
1.0,0.964512,1
1.0,0.6122361,0
1.0,0.7445523,1
1.0,0.94717395,1
1.0,0.7847862,1
1.0,0.9613863,1
1.0,0.8480859,1
1.0,0.7754766,1
1.0,0.8914863,1
1.0,0.3656291,0
1.0,0.121322975,0
1.0,0.85911065,1
1.0,0.8474838,1
1.0,0.46033996,0
1.0,0.5064265,0
1.0,0.99791944,1
1.0,0.9988203,1
1.0,0.99435747,1
1.0,0.996041,1
1.0,0.99974823,1
1.0,0.99866325,1
1.0,0.96740544,1
1.0,0.9292302,1
1.0,0.9979949,1
1.0,0.94652826,1
1.0,0.9984644,1
1.0,0.9892751,1
1.0,0.96000546,1
1.0,0.8740114,1
1.0,0.99831265,1
1.0,0.99880964,1
1.0,0.998333,1
1.0,0.9671416,1
1.0,0.7683787,1
1.0,0.99684095,1
1.0,0.6594092,0
1.0,0.8638469,1
1.0,0.98687667,1
1.0,0.4810454,0
1.0,0.16816217,0
1.0,0.833419,1
1.0,0.5059184,0
1.0,0.25451526,0
1.0,0.8561289,1
1.0,0.5256333,0
1.0,0.96330947,1
1.0,0.1384558,0
1.0,0.14729567,0
1.0,0.17405193,0
1.0,0.7861017,1
1.0,0.49720162,0
1.0,0.80954707,1
1.0,0.6893022,0
1.0,0.5726112,0
1.0,0.84909755,1
1.0,0.98509234,1
1.0,0.9980593,1
1.0,0.9007185,1
1.0,0.9913726,1
1.0,0.98744106,1
1.0,0.6444095,0
1.0,0.8958915,1
1.0,0.99905026,1
1.0,0.9689644,1
1.0,0.99905473,1
1.0,0.9931377,1
1.0,0.97635573,1
1.0,0.99311626,1
1.0,0.1068177,0
1.0,0.99431866,1
1.0,0.99956524,1
1.0,0.9957178,1
1.0,0.9971262,1
1.0,0.9799887,1
1.0,0.818421,1
1.0,0.98402894,1
1.0,0.94026357,1
1.0,0.7526515,1
1.0,0.8473524,1
1.0,0.35080642,0
1.0,0.8564928,1
1.0,0.8055164,1
1.0,0.9326186,1
1.0,0.9220055,1
1.0,0.73342526,1
1.0,0.8498537,1
1.0,0.79698527,1
1.0,0.8979049,1
1.0,0.04828813,0
1.0,0.88600713,1
1.0,0.97145146,1
1.0,0.96989375,1
1.0,0.16239166,0
1.0,0.9230622,1
1.0,0.68303597,0
1.0,0.9027209,1
1.0,0.31708133,0
1.0,0.9768071,1
1.0,0.9992236,1
1.0,0.9986922,1
1.0,0.99733114,1
1.0,0.99856776,1
1.0,0.9754791,1
1.0,0.99270403,1
1.0,0.99227476,1
1.0,0.42380357,0
1.0,0.99729955,1
1.0,0.987137,1
1.0,0.9292248,1
1.0,0.9129659,1
1.0,0.9971865,1
1.0,0.61735594,0
1.0,0.8525627,1
1.0,0.9130211,1
1.0,0.9279318,1
1.0,0.92483234,1
1.0,0.57259065,0
1.0,0.8414656,1
1.0,0.9622596,1
1.0,0.97217274,1
1.0,0.6900753,0
1.0,0.08267725,0
1.0,0.98398286,1
1.0,0.46433315,0
1.0,0.97502357,1
1.0,0.9647433,1
1.0,0.99249333,1
1.0,0.77762985,1
1.0,0.7618574,1
1.0,0.93099916,1
1.0,0.52360576,0
1.0,0.6368856,0
1.0,0.5495404,0
1.0,0.9346403,1
1.0,0.43844852,0
1.0,0.16992244,0
1.0,0.9546636,1
1.0,0.9369129,1
1.0,0.9504759,1
1.0,0.789964,1
1.0,0.9725646,1
1.0,0.4023672,0
1.0,0.97060966,1
1.0,0.06971957,0
1.0,0.89804727,1
1.0,0.74637717,1
1.0,0.9352419,1
1.0,0.18623516,0
1.0,0.8913501,1
1.0,0.95903474,1
1.0,0.68259585,0
1.0,0.550502,0
1.0,0.9990667,1
1.0,0.24318132,0
1.0,0.8963051,1
1.0,0.79693073,1
1.0,0.369357,0
1.0,0.61059237,0
1.0,0.22966316,0
1.0,0.947974,1
1.0,0.76320875,1
1.0,0.94547033,1
1.0,0.74622893,1
1.0,0.5633441,0
1.0,0.5399657,0
1.0,0.31675225,0
1.0,0.88463056,1
1.0,0.96178406,1
1.0,0.41613626,0
1.0,0.15037373,0
1.0,0.67144585,0
1.0,0.50432104,0
1.0,0.2426993,0
1.0,0.9772172,1
1.0,0.98741496,1
1.0,0.7089895,1
1.0,0.9707696,1
1.0,0.8729237,1
1.0,0.99492437,1
1.0,0.9969729,1
1.0,0.542691,0
1.0,0.9825901,1
1.0,0.9943825,1
1.0,0.08146061,0
1.0,0.97422075,1
1.0,0.967466,1
1.0,0.9136365,1
1.0,0.14349939,0
1.0,0.8738495,1
1.0,0.96519405,1
1.0,0.16590263,0
1.0,0.972445,1
1.0,0.95559424,1
1.0,0.0034202575,0
1.0,0.047626246,0
1.0,0.95056456,1
1.0,0.47145802,0
1.0,0.9626929,1
1.0,0.9369458,1
1.0,0.084114306,0
1.0,0.8229704,1
1.0,0.8595869,1
1.0,0.9938737,1
1.0,0.8129471,1
1.0,0.68349135,0
1.0,0.83352584,1
1.0,0.7692472,1
1.0,0.27068564,0
1.0,0.5594862,0
1.0,0.9383362,1
1.0,0.92399776,1
1.0,0.98407686,1
1.0,0.95689076,1
1.0,0.12952016,0
1.0,0.3708178,0
1.0,0.09622805,0
1.0,0.726134,1
1.0,0.9724828,1
1.0,0.0026701924,0
1.0,0.9767581,1
1.0,0.73981524,1
1.0,0.8890231,1
1.0,0.8466915,1
1.0,0.39798632,0
1.0,0.7886948,1
1.0,0.99633276,1
1.0,0.896063,1
1.0,0.08476514,0
1.0,0.93973434,1
1.0,0.9388999,1
1.0,0.856295,1
1.0,0.9210948,1
1.0,0.6269587,0
1.0,0.21853328,0
1.0,0.9610485,1
1.0,0.2817152,0
1.0,0.68052775,0
1.0,0.22097845,0
1.0,0.9480753,1
1.0,0.88029623,1
1.0,0.5541688,0
1.0,0.74890596,1
1.0,0.3391475,0
1.0,0.56847245,0
1.0,0.09252123,0
0.0,0.0015906816,0
0.0,0.0017988824,0
1.0,0.929669,1
1.0,0.30240995,0
1.0,0.98361695,1
1.0,0.6700149,0
0.0,0.0025181207,0
0.0,0.0035209279,0
0.0,0.11915974,0
0.0,0.007279867,0
1.0,0.24771766,0
0.0,0.09523655,0
0.0,0.060735542,0
0.0,0.0012107852,0
0.0,0.00083405,0
0.0,0.0007906669,0
0.0,0.0006885029,0
0.0,0.45732483,0
0.0,0.029506395,0
0.0,0.003705178,0
0.0,0.015815973,0
0.0,0.0010622528,0
0.0,0.019410318,0
0.0,0.0025923173,0
0.0,0.004523866,0
0.0,0.0022891883,0
0.0,0.0012511594,0
0.0,0.0259936,0
0.0,0.0024334267,0
0.0,0.004061318,0
0.0,0.0022937353,0
0.0,0.006506226,0
0.0,0.0008948998,0
0.0,0.001361748,0
0.0,0.0048916615,0
0.0,0.003048369,0
1.0,0.998075,1
