y_true,probabilidade_modelo,predicao_final_limiar
1.0,0.15324965,0
1.0,0.18623534,0
1.0,0.6291301,0
1.0,0.7498448,0
1.0,0.9937916,1
1.0,0.9945984,1
1.0,0.9747189,1
1.0,0.9834983,1
1.0,0.9934676,1
1.0,0.9932607,1
1.0,0.5245262,0
1.0,0.95182264,1
1.0,0.9864092,1
1.0,0.6448756,0
1.0,0.7513787,0
1.0,0.34564066,0
1.0,0.97720754,1
1.0,0.88809586,1
1.0,0.74300265,0
1.0,0.3534976,0
1.0,0.5418938,0
1.0,0.8725109,1
1.0,0.9922407,1
1.0,0.7367093,0
1.0,0.84901553,1
1.0,0.16116498,0
1.0,0.84044206,1
1.0,0.36743575,0
1.0,0.94502676,1
1.0,0.67391264,0
1.0,0.41515404,0
1.0,0.61731446,0
1.0,0.7751381,0
1.0,0.9959232,1
1.0,0.5984503,0
1.0,0.6037197,0
1.0,0.8263482,0
1.0,0.6067712,0
1.0,0.9936577,1
1.0,0.24767546,0
1.0,0.34962425,0
1.0,0.05093687,0
1.0,0.998484,1
1.0,0.893765,1
1.0,0.31182978,0
1.0,0.7962421,0
1.0,0.70520496,0
1.0,0.86789894,1
1.0,0.9440544,1
1.0,0.94179475,1
1.0,0.7031973,0
1.0,0.7902821,0
1.0,0.9954718,1
1.0,0.993766,1
1.0,0.89416754,1
1.0,0.8841201,1
1.0,0.98307526,1
1.0,0.9780582,1
1.0,0.9051733,1
1.0,0.99067485,1
1.0,0.99361706,1
1.0,0.6391002,0
1.0,0.9710492,1
1.0,0.61965007,0
1.0,0.99676496,1
1.0,0.95489043,1
1.0,0.6518017,0
1.0,0.14069021,0
1.0,0.8654432,1
1.0,0.9134046,1
1.0,0.96680033,1
1.0,0.9879448,1
1.0,0.9889792,1
1.0,0.9683968,1
1.0,0.4842975,0
1.0,0.2339255,0
1.0,0.9974619,1
1.0,0.91655934,1
1.0,0.32578892,0
1.0,0.80625,0
1.0,0.93466157,1
1.0,0.99530697,1
1.0,0.46430674,0
1.0,0.6013421,0
1.0,0.12996283,0
1.0,0.3808795,0
1.0,0.7261088,0
1.0,0.9818605,1
1.0,0.018459707,0
1.0,0.40558416,0
1.0,0.96824265,1
1.0,0.20766397,0
1.0,0.6953263,0
1.0,0.59320724,0
1.0,0.99168843,1
1.0,0.9744326,1
1.0,0.96806556,1
1.0,0.99682415,1
1.0,0.9299815,1
1.0,0.9932186,1
1.0,0.9852706,1
1.0,0.97503835,1
1.0,0.75760573,0
1.0,0.41179234,0
1.0,0.9736495,1
1.0,0.12110375,0
1.0,0.92490405,1
1.0,0.6163255,0
1.0,0.90538806,1
1.0,0.22077677,0
1.0,0.83628196,1
1.0,0.9422371,1
1.0,0.98092186,1
1.0,0.7651001,0
1.0,0.27242118,0
1.0,0.72713983,0
1.0,0.77157956,0
1.0,0.7098915,0
1.0,0.05356742,0
1.0,0.9634818,1
1.0,0.95428336,1
1.0,0.5281866,0
1.0,0.8350283,1
1.0,0.48147458,0
1.0,0.68391764,0
1.0,0.8658956,1
1.0,0.57390493,0
1.0,0.75928444,0
1.0,0.9723395,1
1.0,0.8528911,1
1.0,0.98004115,1
1.0,0.9970473,1
1.0,0.62420475,0
1.0,0.31995258,0
1.0,0.9685904,1
1.0,0.6731294,0
1.0,0.6608285,0
1.0,0.86689055,1
1.0,0.9707386,1
1.0,0.99295473,1
1.0,0.9927093,1
1.0,0.99762136,1
1.0,0.9956406,1
1.0,0.9989904,1
1.0,0.99722993,1
1.0,0.8981942,1
1.0,0.6645628,0
1.0,0.75107443,0
1.0,0.69467944,0
1.0,0.46886,0
1.0,0.81523687,0
1.0,0.6477169,0
1.0,0.98814774,1
1.0,0.872512,1
1.0,0.98733807,1
1.0,0.88995486,1
1.0,0.5228442,0
1.0,0.57791626,0
1.0,0.811742,0
1.0,0.9054705,1
1.0,0.8963543,1
1.0,0.996741,1
1.0,0.88188446,1
1.0,0.9777912,1
1.0,0.73412395,0
1.0,0.99802333,1
1.0,0.424529,0
1.0,0.85175437,1
1.0,0.9370958,1
1.0,0.5966161,0
1.0,0.5263559,0
1.0,0.26795384,0
1.0,0.96227396,1
1.0,0.93814945,1
1.0,0.7456455,0
1.0,0.9933219,1
1.0,0.3383649,0
1.0,0.96897584,1
1.0,0.9849647,1
1.0,0.98364174,1
1.0,0.93795407,1
1.0,0.98661345,1
1.0,0.8564965,1
1.0,0.9898819,1
1.0,0.99756753,1
1.0,0.8159832,0
1.0,0.4036491,0
1.0,0.52517027,0
1.0,0.9826943,1
1.0,0.9712979,1
1.0,0.4181787,0
1.0,0.9895894,1
1.0,0.9964153,1
1.0,0.95795184,1
1.0,0.9656771,1
1.0,0.7041556,0
1.0,0.8779337,1
1.0,0.20672742,0
1.0,0.74279684,0
1.0,0.7162096,0
1.0,0.77269995,0
1.0,0.86967343,1
1.0,0.96698236,1
1.0,0.75844926,0
1.0,0.99707556,1
1.0,0.9781958,1
1.0,0.97736055,1
1.0,0.9590828,1
1.0,0.93597525,1
1.0,0.99542797,1
1.0,0.9529422,1
1.0,0.016981475,0
1.0,0.99885863,1
1.0,0.9969757,1
1.0,0.998896,1
1.0,0.99546224,1
1.0,0.5047406,0
1.0,0.16552964,0
1.0,0.7735814,0
1.0,0.5584751,0
1.0,0.94444543,1
1.0,0.97656643,1
1.0,0.9748621,1
1.0,0.9878684,1
1.0,0.99170035,1
1.0,0.9709654,1
1.0,0.9906141,1
1.0,0.99388564,1
1.0,0.9950572,1
1.0,0.9355857,1
1.0,0.43781406,0
1.0,0.99277,1
1.0,0.9721023,1
1.0,0.9714505,1
1.0,0.8426944,1
1.0,0.38060895,0
1.0,0.1275318,0
1.0,0.16317269,0
1.0,0.22705364,0
1.0,0.86427414,1
1.0,0.99465,1
1.0,0.5081524,0
1.0,0.3810893,0
1.0,0.44912308,0
1.0,0.99365675,1
1.0,0.9726561,1
1.0,0.6344728,0
1.0,0.98964185,1
1.0,0.99549997,1
1.0,0.99501514,1
1.0,0.99680203,1
1.0,0.21813604,0
1.0,0.36759964,0
1.0,0.9834801,1
1.0,0.9937355,1
1.0,0.18334995,0
1.0,0.68324256,0
1.0,0.99211454,1
1.0,0.98273915,1
1.0,0.07235145,0
1.0,0.6162159,0
1.0,0.8670889,1
1.0,0.54520315,0
1.0,0.56261766,0
1.0,0.9235552,1
1.0,0.3271347,0
1.0,0.8053044,0
1.0,0.9981505,1
1.0,0.9090084,1
1.0,0.20459044,0
1.0,0.9875372,1
1.0,0.83815783,1
1.0,0.33626133,0
1.0,0.93046904,1
1.0,0.2647299,0
1.0,0.34792987,0
1.0,0.6254602,0
1.0,0.98856056,1
1.0,0.9986736,1
1.0,0.99890023,1
1.0,0.9988731,1
1.0,0.43866864,0
1.0,0.6161208,0
1.0,0.2616134,0
1.0,0.99908507,1
1.0,0.88839734,1
1.0,0.9873969,1
1.0,0.42761436,0
1.0,0.9512081,1
1.0,0.9966849,1
1.0,0.97753114,1
1.0,0.99925864,1
1.0,0.8507392,1
1.0,0.90699625,1
1.0,0.9428784,1
1.0,0.37284547,0
1.0,0.90529996,1
1.0,0.9808067,1
1.0,0.708567,0
1.0,0.9113844,1
1.0,0.9162849,1
1.0,0.8561821,1
1.0,0.757523,0
1.0,0.9774502,1
1.0,0.8540863,1
1.0,0.94056493,1
1.0,0.9159198,1
1.0,0.9924742,1
1.0,0.936226,1
1.0,0.97945327,1
1.0,0.99695885,1
1.0,0.5081595,0
1.0,0.9935133,1
1.0,0.5941992,0
1.0,0.9876955,1
1.0,0.9366404,1
1.0,0.22574484,0
1.0,0.21960004,0
1.0,0.059770245,0
1.0,0.8829007,1
1.0,0.53870386,0
1.0,0.9891943,1
1.0,0.90902805,1
1.0,0.9939588,1
1.0,0.82491004,0
1.0,0.9693406,1
1.0,0.8221098,0
1.0,0.89970225,1
1.0,0.99570405,1
1.0,0.9712168,1
1.0,0.8975905,1
1.0,0.895761,1
1.0,0.98432904,1
1.0,0.5645384,0
1.0,0.18719968,0
1.0,0.9613077,1
1.0,0.9799905,1
1.0,0.98846054,1
1.0,0.886269,1
1.0,0.95385617,1
1.0,0.9667257,1
1.0,0.99867934,1
1.0,0.9984568,1
1.0,0.98990375,1
1.0,0.456918,0
1.0,0.62713265,0
1.0,0.95395947,1
1.0,0.1815219,0
1.0,0.5411517,0
1.0,0.9910466,1
1.0,0.5610813,0
1.0,0.9821417,1
1.0,0.99031276,1
1.0,0.9952987,1
1.0,0.96870124,1
1.0,0.99963266,1
1.0,0.99264014,1
1.0,0.28209436,0
1.0,0.9551323,1
1.0,0.98858535,1
1.0,0.9866872,1
1.0,0.89310294,1
1.0,0.26665765,0
1.0,0.18662691,0
1.0,0.9099364,1
1.0,0.9942999,1
1.0,0.7245959,0
1.0,0.31802744,0
1.0,0.7244809,0
1.0,0.6855887,0
1.0,0.6174366,0
1.0,0.99803984,1
1.0,0.68696785,0
1.0,0.99483,1
1.0,0.9952367,1
1.0,0.9897935,1
1.0,0.99573886,1
1.0,0.7919792,0
1.0,0.511935,0
1.0,0.86474496,1
1.0,0.89421606,1
1.0,0.70195436,0
1.0,0.5357022,0
1.0,0.5575224,0
1.0,0.19104242,0
1.0,0.5541469,0
1.0,0.9880926,1
1.0,0.9513027,1
1.0,0.96257955,1
1.0,0.21743158,0
1.0,0.9603964,1
1.0,0.9046146,1
1.0,0.82167375,0
1.0,0.99690294,1
1.0,0.9925068,1
1.0,0.99441326,1
1.0,0.9914874,1
1.0,0.9031482,1
1.0,0.9811859,1
1.0,0.90822476,1
1.0,0.7699669,0
1.0,0.9180654,1
1.0,0.9753947,1
1.0,0.91491663,1
1.0,0.016521778,0
1.0,0.8727177,1
1.0,0.9612311,1
1.0,0.9859993,1
1.0,0.95757544,1
1.0,0.48331672,0
1.0,0.96116745,1
1.0,0.9795372,1
1.0,0.8694731,1
1.0,0.9897585,1
1.0,0.6687363,0
1.0,0.8233964,0
1.0,0.8454255,1
1.0,0.98452663,1
1.0,0.91251767,1
1.0,0.9970993,1
1.0,0.71094656,0
1.0,0.9981543,1
1.0,0.9993517,1
1.0,0.9989317,1
1.0,0.95922196,1
1.0,0.98250073,1
1.0,0.9870926,1
1.0,0.99904215,1
1.0,0.92363346,1
1.0,0.8288646,0
1.0,0.9803935,1
1.0,0.9096247,1
1.0,0.47042704,0
1.0,0.6133914,0
1.0,0.75915253,0
1.0,0.52782315,0
1.0,0.6974746,0
1.0,0.90635604,1
1.0,0.8281077,0
1.0,0.80033,0
1.0,0.9613207,1
1.0,0.93075067,1
1.0,0.8953742,1
1.0,0.9611292,1
1.0,0.46944427,0
1.0,0.30427924,0
1.0,0.91651505,1
1.0,0.9859025,1
1.0,0.2975517,0
1.0,0.9453186,1
1.0,0.76482713,0
1.0,0.9909216,1
1.0,0.9947109,1
1.0,0.12051628,0
1.0,0.99273795,1
1.0,0.9853076,1
1.0,0.022972077,0
1.0,0.9677944,1
1.0,0.26339683,0
1.0,0.82693416,0
1.0,0.5174678,0
1.0,0.93148774,1
1.0,0.42516145,0
1.0,0.78840554,0
1.0,0.9980961,1
1.0,0.89687854,1
1.0,0.9420223,1
1.0,0.9401523,1
1.0,0.9365233,1
1.0,0.9671887,1
1.0,0.9995308,1
1.0,0.917411,1
1.0,0.996312,1
1.0,0.98923874,1
1.0,0.9442229,1
1.0,0.9984318,1
1.0,0.99931705,1
1.0,0.9950784,1
1.0,0.99745643,1
1.0,0.997533,1
1.0,0.9859556,1
1.0,0.99731266,1
1.0,0.23152141,0
1.0,0.9895786,1
1.0,0.96366537,1
1.0,0.9981378,1
1.0,0.88482904,1
1.0,0.9574453,1
1.0,0.9981114,1
1.0,0.1699209,0
1.0,0.15546463,0
1.0,0.15118316,0
1.0,0.41629857,0
1.0,0.34889603,0
1.0,0.73088837,0
1.0,0.9895959,1
1.0,0.97461444,1
1.0,0.95783156,1
1.0,0.853532,1
1.0,0.84094584,1
1.0,0.2989472,0
1.0,0.9950528,1
1.0,0.65887845,0
1.0,0.70023525,0
1.0,0.9508643,1
1.0,0.97540444,1
1.0,0.9954837,1
1.0,0.81671345,0
1.0,0.07015064,0
1.0,0.92810154,1
1.0,0.47568378,0
1.0,0.9605013,1
1.0,0.9210267,1
1.0,0.9952194,1
1.0,0.16914925,0
1.0,0.22091755,0
1.0,0.97577935,1
1.0,0.24409196,0
1.0,0.9956012,1
1.0,0.9588396,1
1.0,0.9576367,1
1.0,0.9929472,1
1.0,0.9117292,1
1.0,0.25388265,0
1.0,0.42906165,0
1.0,0.9051813,1
1.0,0.0647174,0
1.0,0.61400515,0
1.0,0.84253585,1
1.0,0.71074903,0
1.0,0.8978761,1
1.0,0.9632927,1
1.0,0.62759423,0
1.0,0.030394882,0
1.0,0.9094588,1
1.0,0.753132,0
1.0,0.9053162,1
1.0,0.86448604,1
1.0,0.79461735,0
0.0,0.018746577,0
0.0,0.016625728,0
0.0,0.008809292,0
0.0,0.011227657,0
0.0,0.0125377,0
0.0,0.01624918,0
1.0,0.9870712,1
1.0,0.3558879,0
1.0,0.4884728,0
1.0,0.9862093,1
0.0,0.019418454,0
0.0,0.04337611,0
0.0,0.04950599,0
0.0,0.13384552,0
0.0,0.19043103,0
0.0,0.07602398,0
0.0,0.0085668955,0
0.0,0.003480448,0
0.0,0.4822874,0
0.0,0.016203761,0
0.0,0.012329008,0
0.0,0.04783957,0
0.0,0.07341845,0
0.0,0.037141576,0
0.0,0.0065599293,0
0.0,0.0043915887,0
0.0,0.014757347,0
0.0,0.012389596,0
0.0,0.022440817,0
0.0,0.04126233,0
0.0,0.09374039,0
0.0,0.005245478,0
0.0,0.073090054,0
0.0,0.012863593,0
0.0,0.056485873,0
0.0,0.0032473193,0
0.0,0.005970002,0
1.0,0.94162685,1
1.0,0.9036063,1
1.0,0.9918688,1
1.0,0.99288386,1
0.0,0.025357192,0
0.0,0.005030237,0
0.0,0.008635817,0
0.0,0.021115892,0
0.0,0.001769122,0
0.0,0.014010402,0
0.0,0.01086761,0
0.0,0.0065504066,0
0.0,0.03533402,0
0.0,0.0052993977,0
0.0,0.02050376,0
0.0,0.011086728,0
0.0,0.008419458,0
0.0,0.006563683,0
0.0,0.12455572,0
0.0,0.008546042,0
0.0,0.002609177,0
0.0,0.006537223,0
0.0,0.06576474,0
0.0,0.0094546005,0
0.0,0.005594695,0
0.0,0.009948673,0
0.0,0.008004131,0
0.0,0.009413692,0
0.0,0.02552737,0
0.0,0.005967317,0
0.0,0.3586584,0
0.0,0.012962827,0
0.0,0.010825843,0
0.0,0.031962335,0
0.0,0.027484152,0
0.0,0.019954339,0
0.0,0.017194513,0
0.0,0.01790596,0
0.0,0.008213064,0
0.0,0.016052986,0
0.0,0.01776735,0
0.0,0.010714794,0
0.0,0.01024844,0
0.0,0.011050852,0
0.0,0.012674818,0
0.0,0.004356633,0
0.0,0.009582395,0
0.0,0.069560446,0
0.0,0.014095157,0
0.0,0.005407893,0
0.0,0.0036909156,0
0.0,0.0072098756,0
0.0,0.009854004,0
0.0,0.022559043,0
0.0,0.10645902,0
0.0,0.022986043,0
0.0,0.30078295,0
0.0,0.0701131,0
0.0,0.041547693,0
0.0,0.021373644,0
0.0,0.011748739,0
0.0,0.009825605,0
0.0,0.058144104,0
0.0,0.02922732,0
0.0,0.12579799,0
0.0,0.011842732,0
0.0,0.005526678,0
0.0,0.0080940835,0
0.0,0.027564202,0
0.0,0.008312195,0
0.0,0.01175814,0
0.0,0.009364995,0
0.0,0.031322382,0
0.0,0.005228582,0
0.0,0.014320168,0
0.0,0.0076607442,0
0.0,0.015905939,0
0.0,0.0041398853,0
0.0,0.014224204,0
0.0,0.008096684,0
0.0,0.0100121675,0
0.0,0.05479319,0
0.0,0.010708002,0
0.0,0.022243153,0
0.0,0.53451747,0
0.0,0.006584144,0
0.0,0.0062711136,0
0.0,0.75991523,0
0.0,0.04319819,0
0.0,0.049984954,0
1.0,0.5164992,0
1.0,0.816982,0
1.0,0.99839675,1
1.0,0.9981843,1
1.0,0.96402264,1
1.0,0.9959153,1
1.0,0.9830049,1
1.0,0.99085236,1
1.0,0.9949826,1
1.0,0.011743623,0
0.0,0.010498608,0
0.0,0.016369674,0
0.0,0.38791126,0
0.0,0.011351644,0
0.0,0.008652335,0
0.0,0.023937484,0
0.0,0.016113475,0
0.0,0.1375581,0
0.0,0.039270096,0
0.0,0.0015422709,0
0.0,0.031235596,0
0.0,0.009528121,0
0.0,0.007320398,0
0.0,0.43301353,0
0.0,0.0069509074,0
0.0,0.0094591,0
0.0,0.0146692945,0
0.0,0.10631486,0
0.0,0.019370828,0
0.0,0.029355252,0
0.0,0.39138454,0
0.0,0.08428142,0
0.0,0.006650387,0
0.0,0.0031902418,0
0.0,0.0056401966,0
0.0,0.006455102,0
0.0,0.0031342017,0
0.0,0.006796369,0
0.0,0.002860908,0
0.0,0.007194477,0
0.0,0.0053435476,0
0.0,0.008065525,0
0.0,0.007952834,0
0.0,0.016392102,0
0.0,0.005395037,0
0.0,0.00876618,0
0.0,0.0074275015,0
0.0,0.15268901,0
0.0,0.0077843694,0
0.0,0.01845644,0
0.0,0.009870357,0
0.0,0.002735644,0
0.0,0.00732708,0
0.0,0.008291198,0
0.0,0.00470733,0
0.0,0.014272025,0
0.0,0.1309146,0
0.0,0.018670617,0
0.0,0.036029913,0
0.0,0.042836197,0
0.0,0.0029949304,0
0.0,0.005487699,0
0.0,0.0069276057,0
0.0,0.008588252,0
0.0,0.116458416,0
0.0,0.08566801,0
0.0,0.015263258,0
0.0,0.0054545444,0
0.0,0.0688752,0
0.0,0.025906727,0
0.0,0.008864181,0
0.0,0.22736888,0
0.0,0.0048214863,0
0.0,0.042070527,0
0.0,0.72079295,0
0.0,0.018548962,0
0.0,0.037400343,0
0.0,0.009975774,0
0.0,0.009529977,0
0.0,0.016809866,0
0.0,0.008632411,0
0.0,0.035825253,0
0.0,0.023215542,0
0.0,0.007543142,0
0.0,0.0055954056,0
0.0,0.007925845,0
0.0,0.01426469,0
0.0,0.058944188,0
0.0,0.04224427,0
0.0,0.042827453,0
0.0,0.018689152,0
0.0,0.0064601516,0
0.0,0.012853895,0
0.0,0.011862146,0
0.0,0.018015478,0
0.0,0.013024546,0
0.0,0.023970526,0
0.0,0.008702598,0
0.0,0.01986061,0
0.0,0.009022728,0
0.0,0.22888009,0
0.0,0.0015892368,0
0.0,0.094195835,0
0.0,0.006491804,0
0.0,0.0068806023,0
0.0,0.03047194,0
0.0,0.043564256,0
0.0,0.045992263,0
0.0,0.01580495,0
0.0,0.058018398,0
0.0,0.0059910775,0
0.0,0.014176281,0
0.0,0.0076728137,0
0.0,0.015186602,0
0.0,0.027349044,0
0.0,0.028052276,0
0.0,0.011703894,0
0.0,0.0035870876,0
0.0,0.0025635008,0
0.0,0.031879105,0
0.0,0.014251987,0
0.0,0.0077330754,0
0.0,0.023858972,0
0.0,0.005389641,0
0.0,0.013747903,0
0.0,0.011583807,0
0.0,0.005946255,0
0.0,0.0062869275,0
0.0,0.016447777,0
0.0,0.057715975,0
0.0,0.029045608,0
0.0,0.014731889,0
0.0,0.0072800303,0
0.0,0.013496948,0
0.0,0.10289951,0
0.0,0.012136817,0
0.0,0.013576234,0
0.0,0.038550917,0
0.0,0.009688568,0
0.0,0.01438999,0
0.0,0.025662666,0
0.0,0.020587761,0
0.0,0.057799637,0
0.0,0.011463659,0
0.0,0.008103175,0
0.0,0.036107685,0
0.0,0.011320124,0
0.0,0.010727208,0
0.0,0.037510168,0
0.0,0.008541821,0
0.0,0.01078354,0
0.0,0.019316,0
0.0,0.0068082763,0
0.0,0.006979809,0
0.0,0.026840672,0
0.0,0.023265723,0
0.0,0.004082323,0
0.0,0.0056027593,0
0.0,0.006201126,0
0.0,0.03243991,0
0.0,0.020452889,0
0.0,0.008974149,0
0.0,0.01828922,0
0.0,0.016629739,0
0.0,0.0030362431,0
0.0,0.004695269,0
0.0,0.02497692,0
0.0,0.010352915,0
0.0,0.01258288,0
0.0,0.0066100894,0
0.0,0.0075498396,0
0.0,0.0058360957,0
0.0,0.01316156,0
0.0,0.0076032975,0
0.0,0.13669798,0
0.0,0.006949951,0
0.0,0.066172086,0
0.0,0.14073282,0
0.0,0.008077235,0
0.0,0.06083054,0
0.0,0.004775585,0
0.0,0.0060662543,0
0.0,0.011189182,0
0.0,0.017459745,0
0.0,0.0095682535,0
0.0,0.008710744,0
0.0,0.013746625,0
0.0,0.07099114,0
0.0,0.003806911,0
0.0,0.041310832,0
0.0,0.00740395,0
0.0,0.20428577,0
0.0,0.004321435,0
0.0,0.012039436,0
0.0,0.015176615,0
0.0,0.006239602,0
0.0,0.02490039,0
0.0,0.010330627,0
0.0,0.022058927,0
0.0,0.012326786,0
0.0,0.031441007,0
0.0,0.016972657,0
0.0,0.015021893,0
0.0,0.023588281,0
0.0,0.0053612953,0
0.0,0.05469928,0
0.0,0.0133165885,0
0.0,0.004041626,0
0.0,0.0045976276,0
0.0,0.02903155,0
0.0,0.008668756,0
0.0,0.009248893,0
0.0,0.02369024,0
0.0,0.009316461,0
0.0,0.0067229145,0
0.0,0.69055927,0
0.0,0.04835683,0
0.0,0.011211859,0
0.0,0.016584411,0
0.0,0.07335747,0
0.0,0.0074860593,0
0.0,0.0042336625,0
0.0,0.006159236,0
0.0,0.015690694,0
0.0,0.00535171,0
0.0,0.0054096906,0
0.0,0.013926042,0
0.0,0.013155663,0
0.0,0.469279,0
0.0,0.0047318945,0
0.0,0.026183227,0
0.0,0.016954262,0
0.0,0.083585784,0
0.0,0.009513498,0
0.0,0.018835392,0
0.0,0.004843289,0
0.0,0.07071603,0
0.0,0.13620755,0
0.0,0.018265536,0
0.0,0.009133487,0
0.0,0.01276619,0
0.0,0.026133131,0
0.0,0.009221129,0
0.0,0.02053982,0
0.0,0.008398195,0
0.0,0.0031388756,0
0.0,0.005912955,0
0.0,0.07950517,0
0.0,0.16346249,0
0.0,0.020752111,0
0.0,0.011693765,0
0.0,0.06819202,0
0.0,0.032401673,0
0.0,0.006346927,0
0.0,0.018191267,0
0.0,0.036963396,0
0.0,0.010079079,0
0.0,0.0013478919,0
0.0,0.008843004,0
0.0,0.020815704,0
0.0,0.7540862,0
0.0,0.0043421267,0
0.0,0.0086265225,0
0.0,0.03068487,0
0.0,0.0024898164,0
0.0,0.03556415,0
0.0,0.0061088614,0
0.0,0.049236234,0
0.0,0.01549605,0
0.0,0.0055012987,0
0.0,0.0048009353,0
0.0,0.0047022565,0
0.0,0.028622583,0
0.0,0.0073838485,0
0.0,0.022329906,0
0.0,0.0076339752,0
0.0,0.105269335,0
0.0,0.0075154705,0
0.0,0.01649548,0
0.0,0.0133542195,0
0.0,0.0077382796,0
0.0,0.0057892995,0
0.0,0.032291003,0
0.0,0.017263925,0
0.0,0.013710076,0
0.0,0.006376213,0
0.0,0.008127925,0
0.0,0.0043640574,0
0.0,0.016804492,0
0.0,0.01010971,0
0.0,0.009759797,0
0.0,0.005359203,0
0.0,0.006761109,0
0.0,0.21639004,0
0.0,0.016930398,0
0.0,0.028996006,0
0.0,0.008041689,0
0.0,0.008995667,0
0.0,0.005040218,0
0.0,0.01448437,0
0.0,0.007697462,0
0.0,0.032065667,0
0.0,0.55537635,0
0.0,0.009861486,0
0.0,0.03430123,0
0.0,0.009005212,0
0.0,0.006435455,0
0.0,0.017550666,0
0.0,0.016797515,0
0.0,0.011998834,0
0.0,0.012160522,0
0.0,0.014614912,0
0.0,0.107627705,0
0.0,0.024338061,0
0.0,0.00836682,0
0.0,0.013609201,0
0.0,0.016065255,0
0.0,0.020930804,0
0.0,0.01813982,0
0.0,0.037391234,0
0.0,0.011616594,0
0.0,0.026179254,0
0.0,0.06187848,0
0.0,0.15164015,0
0.0,0.053168625,0
0.0,0.15423372,0
0.0,0.039528552,0
0.0,0.043354668,0
0.0,0.0011202208,0
0.0,0.062912464,0
0.0,0.061690874,0
0.0,0.09474419,0
0.0,0.0031867642,0
0.0,0.0089524,0
0.0,0.01023935,0
0.0,0.014832412,0
0.0,0.00541485,0
0.0,0.07806762,0
0.0,0.0045153396,0
0.0,0.07584627,0
0.0,0.0057720556,0
0.0,0.009700467,0
0.0,0.011715645,0
0.0,0.04025203,0
0.0,0.1251537,0
0.0,0.008140602,0
0.0,0.08399099,0
0.0,0.010729521,0
0.0,0.23530559,0
0.0,0.0025295136,0
0.0,0.06342216,0
0.0,0.043257825,0
0.0,0.0053935884,0
0.0,0.08047805,0
0.0,0.011539775,0
0.0,0.011082164,0
0.0,0.028046686,0
0.0,0.0055778334,0
0.0,0.0072216624,0
0.0,0.019606482,0
0.0,0.030356457,0
0.0,0.009832171,0
0.0,0.005888856,0
0.0,0.0171062,0
0.0,0.007912707,0
0.0,0.018789563,0
0.0,0.004536539,0
0.0,0.040264428,0
0.0,0.028291825,0
0.0,0.09250346,0
0.0,0.0064534144,0
0.0,0.015336881,0
0.0,0.06243385,0
0.0,0.036676303,0
0.0,0.0046489323,0
0.0,0.024278468,0
0.0,0.03585134,0
0.0,0.004958732,0
0.0,0.01613811,0
0.0,0.004587111,0
0.0,0.046472352,0
0.0,0.009248904,0
0.0,0.031233609,0
0.0,0.006150006,0
0.0,0.0056480155,0
0.0,0.0056112884,0
0.0,0.06218345,0
0.0,0.9488925,1
0.0,0.016725296,0
0.0,0.008748007,0
0.0,0.64887106,0
0.0,0.01000765,0
0.0,0.013581547,0
0.0,0.018011088,0
0.0,0.003853763,0
0.0,0.014566854,0
0.0,0.0049676276,0
0.0,0.0068709506,0
0.0,0.037474126,0
0.0,0.004453258,0
0.0,0.021238228,0
0.0,0.009987042,0
0.0,0.6824012,0
0.0,0.007784386,0
